Country;class;Molecule;marketSize Value 2021;marketSize Value 2020;marketSize Value 2019;marketSize Value 2018;marketSize Value 2017;Evolution Value 2021;Evolution Value 2020;Evolution Value 2019;Evolution Value 2018;CAGR SValue;total MS SValue;marketShare Value;marketSize Volume 2021;marketSize Volume 2020;marketSize Volume 2019;marketSize Volume 2018;marketSize Volume 2017;Evolution Volume 2021;Evolution Volume 2020;Evolution Volume 2019;Evolution Volume 2018;CAGR Volume;total MS SVolume;marketShare Volume;Country;class;marketSize Value 2021;marketSize Value 2020;marketSize Value 2019;marketSize Value 2018;marketSize Value 2017;Evolution Value 2021;Evolution Value 2020;Evolution Value 2019;Evolution Value 2018;CAGR SValue;total MS SValue;marketShare Value;marketSize Volume 2021;marketSize Volume 2020;marketSize Volume 2019;marketSize Volume 2018;marketSize Volume 2017;Evolution Volume 2021;Evolution Volume 2020;Evolution Volume 2019;Evolution Volume 2018;CAGR Volume;total MS SVolume;marketShare Volume;Country;marketSize Value 2021;marketSize Value 2020;marketSize Value 2019;marketSize Value 2018;marketSize Value 2017;Evolution Value 2021;Evolution Value 2020;Evolution Value 2019;Evolution Value 2018;CAGR SValue;marketSize Volume 2021;marketSize Volume 2020;marketSize Volume 2019;marketSize Volume 2018;marketSize Volume 2017;Evolution Volume 2021;Evolution Volume 2020;Evolution Volume 2019;Evolution Volume 2018;CAGR Volume
Belarus;GP;LIRA;5497.0;1748.0;5573.0;6050.0;14869.0;214.474%;-68.634%;-7.884%;-59.311%;-18.046%;33737.0;0.126%;128.0;38.0;94.0;98.0;268.0;236.842%;-59.574%;-4.082%;-63.433%;-13.739%;626.0;0.038%;Belarus;GP;5497.0;1748.0;5573.0;6050.0;14869.0;214.474%;-68.634%;-7.884%;-59.311%;-18.046%;33737.0;0.067%;128.0;38.0;94.0;98.0;268.0;236.842%;-59.574%;-4.082%;-63.433%;-13.739%;626.0;0.000%;Belarus;12253979.0;11406063.0;9988808.0;8793916.0;7890652.0;7.434%;14.188%;13.588%;11.447%;9.203%;253469702.0;248720710.0;223985838.0;204781812.0;190868838.0;1.909%;11.043%;9.378%;7.289%;5.837%
Belarus;SG + B;ME+ EMPA;0.0;0.0;4823.0;2860.0;0.0;0.000%;-100.000%;68.636%;0.000%;0.000%;7683.0;100.000%;0.0;0.0;11160.0;7140.0;0.0;0.000%;-100.000%;56.303%;0.000%;0.000%;18300.0;100.000%;Belarus;SG + B;0.0;0.0;4823.0;2860.0;0.0;0.000%;-100.000%;68.636%;0.000%;0.000%;7683.0;0.015%;0.0;0.0;11160.0;7140.0;0.0;0.000%;-100.000%;56.303%;0.000%;0.000%;18300.0;0.002%;Belarus;12253979.0;11406063.0;9988808.0;8793916.0;7890652.0;7.434%;14.188%;13.588%;11.447%;9.203%;253469702.0;248720710.0;223985838.0;204781812.0;190868838.0;1.909%;11.043%;9.378%;7.289%;5.837%
Kazakhstan;B;METF;1936876.0;1805455.0;1507322.0;1138898.0;820193.0;7.279%;19.779%;32.349%;38.857%;18.751%;7208744.0;52.025%;37192590.0;36531900.0;32177370.0;29239740.0;23364270.0;1.809%;13.533%;10.047%;25.147%;9.744%;158505870.0;56.737%;Kazakhstan;B;1936876.0;1805455.0;1507322.0;1138898.0;820193.0;7.279%;19.779%;32.349%;38.857%;18.751%;7208744.0;40.064%;37192590.0;36531900.0;32177370.0;29239740.0;23364270.0;1.809%;13.533%;10.047%;25.147%;9.744%;158505870.0;59.430%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;SG;EMPA;656439.0;615606.0;423505.0;293217.0;83926.0;6.633%;45.360%;44.434%;249.376%;50.890%;2072693.0;33.375%;786990.0;726180.0;496470.0;394710.0;119790.0;8.374%;46.269%;25.781%;229.502%;45.717%;2524140.0;25.105%;Kazakhstan;SG;822867.0;766728.0;513742.0;337426.0;139288.0;7.322%;49.244%;52.253%;142.251%;42.654%;2580051.0;14.339%;1063102.0;969386.0;652590.0;458070.0;197490.0;9.668%;48.544%;42.465%;131.946%;40.025%;3340638.0;1.253%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;SG;CANA;94441.0;85681.0;71462.0;44209.0;55362.0;10.224%;19.897%;61.646%;-20.146%;11.273%;351155.0;100.000%;176040.0;153690.0;130500.0;63360.0;77700.0;14.542%;17.770%;105.966%;-18.456%;17.771%;601290.0;100.000%;Kazakhstan;SG;822867.0;766728.0;513742.0;337426.0;139288.0;7.322%;49.244%;52.253%;142.251%;42.654%;2580051.0;14.339%;1063102.0;969386.0;652590.0;458070.0;197490.0;9.668%;48.544%;42.465%;131.946%;40.025%;3340638.0;1.253%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;SG;DAPA;71987.0;65441.0;18775.0;0.0;0.0;10.003%;248.554%;0.000%;0.000%;0.000%;156203.0;13.169%;100072.0;89516.0;25620.0;0.0;0.0;11.792%;249.399%;0.000%;0.000%;0.000%;215208.0;14.967%;Kazakhstan;SG;822867.0;766728.0;513742.0;337426.0;139288.0;7.322%;49.244%;52.253%;142.251%;42.654%;2580051.0;14.339%;1063102.0;969386.0;652590.0;458070.0;197490.0;9.668%;48.544%;42.465%;131.946%;40.025%;3340638.0;1.253%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;SL;GLIC;521943.0;493167.0;677113.0;546824.0;394334.0;5.835%;-27.166%;23.826%;38.670%;5.767%;2633381.0;11.478%;5487030.0;5123400.0;7096590.0;7016430.0;5340810.0;7.097%;-27.805%;1.142%;31.374%;0.542%;30064260.0;15.698%;Kazakhstan;SL;914208.0;896750.0;1052633.0;976093.0;766631.0;1.947%;-14.809%;7.841%;27.322%;3.584%;4606315.0;25.600%;14132430.0;14294100.0;16940520.0;21518910.0;19314230.0;-1.131%;-15.622%;-21.276%;11.415%;-6.056%;86200190.0;32.320%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;SL;GLIM;334924.0;343138.0;309308.0;336960.0;289197.0;-2.394%;10.937%;-8.206%;16.516%;2.979%;1613527.0;3.122%;2733480.0;2676660.0;2258130.0;2570400.0;2116940.0;2.123%;18.534%;-12.149%;21.421%;5.245%;12355610.0;2.460%;Kazakhstan;SL;914208.0;896750.0;1052633.0;976093.0;766631.0;1.947%;-14.809%;7.841%;27.322%;3.584%;4606315.0;25.600%;14132430.0;14294100.0;16940520.0;21518910.0;19314230.0;-1.131%;-15.622%;-21.276%;11.415%;-6.056%;86200190.0;32.320%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;SL;GLIB;57341.0;60445.0;66212.0;92309.0;83100.0;-5.135%;-8.710%;-28.271%;11.082%;-7.152%;359407.0;57.169%;5911920.0;6494040.0;7585800.0;11932080.0;11856480.0;-8.964%;-14.392%;-36.425%;0.638%;-12.993%;43780320.0;34.877%;Kazakhstan;SL;914208.0;896750.0;1052633.0;976093.0;766631.0;1.947%;-14.809%;7.841%;27.322%;3.584%;4606315.0;25.600%;14132430.0;14294100.0;16940520.0;21518910.0;19314230.0;-1.131%;-15.622%;-21.276%;11.415%;-6.056%;86200190.0;32.320%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;X;LINA;264531.0;188459.0;82780.0;58255.0;56932.0;40.365%;127.662%;42.099%;2.324%;35.964%;650957.0;80.335%;483660.0;319950.0;164910.0;100410.0;88230.0;51.167%;94.015%;64.237%;13.805%;40.535%;1157160.0;75.559%;Kazakhstan;X;433804.0;389558.0;248567.0;192380.0;162947.0;11.358%;56.722%;29.206%;18.063%;21.632%;1427256.0;7.932%;1294764.0;1090818.0;638502.0;401440.0;270058.0;18.697%;70.840%;59.053%;48.650%;36.819%;3695582.0;1.386%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;X;VILD;88545.0;65756.0;65090.0;40078.0;16243.0;34.657%;1.023%;62.408%;146.740%;40.378%;275712.0;45.609%;580356.0;379176.0;243264.0;193788.0;75040.0;53.057%;55.870%;25.531%;158.246%;50.550%;1471624.0;31.312%;Kazakhstan;X;433804.0;389558.0;248567.0;192380.0;162947.0;11.358%;56.722%;29.206%;18.063%;21.632%;1427256.0;7.932%;1294764.0;1090818.0;638502.0;401440.0;270058.0;18.697%;70.840%;59.053%;48.650%;36.819%;3695582.0;1.386%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;X;ALOG;77459.0;76486.0;34012.0;0.0;0.0;1.272%;124.879%;0.000%;0.000%;0.000%;187957.0;19.318%;218260.0;227360.0;107492.0;0.0;0.0;-4.002%;111.513%;0.000%;0.000%;0.000%;553112.0;39.821%;Kazakhstan;X;433804.0;389558.0;248567.0;192380.0;162947.0;11.358%;56.722%;29.206%;18.063%;21.632%;1427256.0;7.932%;1294764.0;1090818.0;638502.0;401440.0;270058.0;18.697%;70.840%;59.053%;48.650%;36.819%;3695582.0;1.386%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;X;SITA;3269.0;58857.0;66685.0;94026.0;83264.0;-94.446%;-11.739%;-29.078%;12.925%;-47.665%;306101.0;70.962%;12488.0;164332.0;122836.0;107212.0;96768.0;-92.401%;33.782%;14.573%;10.793%;-33.602%;503636.0;64.440%;Kazakhstan;X;433804.0;389558.0;248567.0;192380.0;162947.0;11.358%;56.722%;29.206%;18.063%;21.632%;1427256.0;7.932%;1294764.0;1090818.0;638502.0;401440.0;270058.0;18.697%;70.840%;59.053%;48.650%;36.819%;3695582.0;1.386%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;X;SAXA;0.0;0.0;0.0;21.0;6508.0;0.000%;0.000%;-100.000%;-99.677%;-100.000%;6529.0;1.052%;0.0;0.0;0.0;30.0;10020.0;0.000%;0.000%;-100.000%;-99.701%;-100.000%;10050.0;0.499%;Kazakhstan;X;433804.0;389558.0;248567.0;192380.0;162947.0;11.358%;56.722%;29.206%;18.063%;21.632%;1427256.0;7.932%;1294764.0;1090818.0;638502.0;401440.0;270058.0;18.697%;70.840%;59.053%;48.650%;36.819%;3695582.0;1.386%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;SL + B;ME+ GLIB;133577.0;160907.0;162175.0;131611.0;98678.0;-16.985%;-0.782%;23.223%;33.374%;6.243%;686948.0;13.610%;1720890.0;2286810.0;2276040.0;2512620.0;2100840.0;-24.747%;0.473%;-9.416%;19.601%;-3.911%;10897200.0;17.999%;Kazakhstan;SL + B;133577.0;160936.0;163553.0;134980.0;101209.0;-17.000%;-1.600%;21.168%;33.368%;5.707%;694255.0;3.858%;1720890.0;2288070.0;2284860.0;2536140.0;2121840.0;-24.789%;0.140%;-9.908%;19.526%;-4.102%;10951800.0;4.106%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;SL + B;ME+ GLIM;0.0;29.0;1378.0;3369.0;2531.0;-100.000%;-97.896%;-59.098%;33.109%;-100.000%;7307.0;100.000%;0.0;1260.0;8820.0;23520.0;21000.0;-100.000%;-85.714%;-62.500%;12.000%;-100.000%;54600.0;100.000%;Kazakhstan;SL + B;133577.0;160936.0;163553.0;134980.0;101209.0;-17.000%;-1.600%;21.168%;33.368%;5.707%;694255.0;3.858%;1720890.0;2288070.0;2284860.0;2536140.0;2121840.0;-24.789%;0.140%;-9.908%;19.526%;-4.102%;10951800.0;4.106%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;X + B;ME+ VILD;111358.0;97574.0;116682.0;74940.0;61003.0;14.127%;-16.376%;55.701%;22.846%;12.791%;461557.0;6.054%;433620.0;345660.0;321120.0;265020.0;197520.0;25.447%;7.642%;21.168%;34.174%;17.031%;1562940.0;6.442%;Kazakhstan;X + B;219152.0;206725.0;214665.0;139380.0;107253.0;6.011%;-3.699%;54.014%;29.954%;15.363%;887175.0;4.931%;753312.0;665044.0;580552.0;429532.0;326252.0;13.273%;14.554%;35.159%;31.657%;18.218%;2754692.0;1.033%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;X + B;ME+ LINA;65097.0;68661.0;64333.0;53121.0;44879.0;-5.191%;6.727%;21.107%;18.365%;7.722%;296091.0;0.457%;140100.0;147240.0;141720.0;136680.0;125820.0;-4.849%;3.895%;3.687%;8.631%;2.173%;691560.0;0.272%;Kazakhstan;X + B;219152.0;206725.0;214665.0;139380.0;107253.0;6.011%;-3.699%;54.014%;29.954%;15.363%;887175.0;4.931%;753312.0;665044.0;580552.0;429532.0;326252.0;13.273%;14.554%;35.159%;31.657%;18.218%;2754692.0;1.033%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;X + B;ME+ ALOG;42697.0;40429.0;18706.0;0.0;0.0;5.610%;116.129%;0.000%;0.000%;0.000%;101832.0;35.029%;179592.0;171808.0;81032.0;0.0;0.0;4.531%;112.025%;0.000%;0.000%;0.000%;432432.0;14.334%;Kazakhstan;X + B;219152.0;206725.0;214665.0;139380.0;107253.0;6.011%;-3.699%;54.014%;29.954%;15.363%;887175.0;4.931%;753312.0;665044.0;580552.0;429532.0;326252.0;13.273%;14.554%;35.159%;31.657%;18.218%;2754692.0;1.033%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;X + B;ME+ SITA;0.0;61.0;14944.0;11319.0;1371.0;-100.000%;-99.592%;32.026%;725.602%;-100.000%;27695.0;100.000%;0.0;336.0;36680.0;27832.0;2912.0;-100.000%;-99.084%;31.791%;855.769%;-100.000%;67760.0;100.000%;Kazakhstan;X + B;219152.0;206725.0;214665.0;139380.0;107253.0;6.011%;-3.699%;54.014%;29.954%;15.363%;887175.0;4.931%;753312.0;665044.0;580552.0;429532.0;326252.0;13.273%;14.554%;35.159%;31.657%;18.218%;2754692.0;1.033%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;GP;LIRA;65413.0;29443.0;32015.0;113243.0;59709.0;122.168%;-8.034%;-71.729%;89.658%;1.842%;299823.0;21.447%;2270.0;1110.0;1048.0;3708.0;1744.0;104.505%;5.916%;-71.737%;112.615%;5.413%;9880.0;13.628%;Kazakhstan;GP;98776.0;91824.0;58960.0;113243.0;59709.0;7.571%;55.739%;-47.935%;89.658%;10.592%;422512.0;2.348%;3526.0;4134.0;2220.0;3708.0;1744.0;-14.707%;86.216%;-40.129%;112.615%;15.119%;15332.0;0.006%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;GP;DULA;32405.0;62292.0;26945.0;0.0;0.0;-47.979%;131.182%;0.000%;0.000%;0.000%;121642.0;7.802%;1200.0;3020.0;1172.0;0.0;0.0;-60.265%;157.679%;0.000%;0.000%;0.000%;5392.0;50.789%;Kazakhstan;GP;98776.0;91824.0;58960.0;113243.0;59709.0;7.571%;55.739%;-47.935%;89.658%;10.592%;422512.0;2.348%;3526.0;4134.0;2220.0;3708.0;1744.0;-14.707%;86.216%;-40.129%;112.615%;15.119%;15332.0;0.006%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;GP;EXEN;958.0;89.0;0.0;0.0;0.0;976.404%;0.000%;0.000%;0.000%;0.000%;1047.0;28.790%;56.0;4.0;0.0;0.0;0.0;1300.000%;0.000%;0.000%;0.000%;0.000%;60.0;35.168%;Kazakhstan;GP;98776.0;91824.0;58960.0;113243.0;59709.0;7.571%;55.739%;-47.935%;89.658%;10.592%;422512.0;2.348%;3526.0;4134.0;2220.0;3708.0;1744.0;-14.707%;86.216%;-40.129%;112.615%;15.119%;15332.0;0.006%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;SG + B;ME+ DAPA;27154.0;4369.0;0.0;0.0;0.0;521.515%;0.000%;0.000%;0.000%;0.000%;31523.0;100.000%;35980.0;5544.0;0.0;0.0;0.0;548.990%;0.000%;0.000%;0.000%;0.000%;41524.0;100.000%;Kazakhstan;SG + B;27154.0;4878.0;11103.0;12348.0;10460.0;456.663%;-56.066%;-10.083%;18.050%;21.021%;65943.0;0.366%;35980.0;6624.0;26160.0;31260.0;27360.0;443.176%;-74.679%;-16.315%;14.254%;5.630%;127384.0;0.048%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;SG + B;ME+ CANA;0.0;0.0;0.0;0.0;10460.0;0.000%;0.000%;0.000%;-100.000%;-100.000%;10460.0;15.862%;0.0;0.0;0.0;0.0;27360.0;0.000%;0.000%;0.000%;-100.000%;-100.000%;27360.0;21.478%;Kazakhstan;SG + B;27154.0;4878.0;11103.0;12348.0;10460.0;456.663%;-56.066%;-10.083%;18.050%;21.021%;65943.0;0.366%;35980.0;6624.0;26160.0;31260.0;27360.0;443.176%;-74.679%;-16.315%;14.254%;5.630%;127384.0;0.048%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;SG + B;ME+ EMPA;0.0;509.0;11103.0;12348.0;0.0;-100.000%;-95.416%;-10.083%;0.000%;0.000%;23960.0;36.334%;0.0;1080.0;26160.0;31260.0;0.0;-100.000%;-95.872%;-16.315%;0.000%;0.000%;58500.0;45.924%;Kazakhstan;SG + B;27154.0;4878.0;11103.0;12348.0;10460.0;456.663%;-56.066%;-10.083%;18.050%;21.021%;65943.0;0.366%;35980.0;6624.0;26160.0;31260.0;27360.0;443.176%;-74.679%;-16.315%;14.254%;5.630%;127384.0;0.048%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;GD;REPA;810.0;353.0;5007.0;13145.0;24824.0;129.462%;-92.950%;-61.909%;-47.047%;-49.566%;44139.0;0.248%;11130.0;3240.0;100530.0;219690.0;349860.0;243.519%;-96.777%;-54.240%;-37.206%;-49.821%;684450.0;0.391%;Kazakhstan;GD;810.0;353.0;5007.0;13145.0;24824.0;129.462%;-92.950%;-61.909%;-47.047%;-49.566%;44139.0;0.245%;11130.0;3240.0;100530.0;219690.0;349860.0;243.519%;-96.777%;-54.240%;-37.206%;-49.821%;684450.0;0.257%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;X + SG;EM+ LINA;702.0;2706.0;413.0;0.0;0.0;-74.058%;555.206%;0.000%;0.000%;0.000%;3821.0;100.000%;480.0;1800.0;270.0;0.0;0.0;-73.333%;566.667%;0.000%;0.000%;0.000%;2550.0;100.000%;Kazakhstan;X + SG;702.0;2706.0;413.0;0.0;0.0;-74.058%;555.206%;0.000%;0.000%;0.000%;3821.0;0.021%;480.0;1800.0;270.0;0.0;0.0;-73.333%;566.667%;0.000%;0.000%;0.000%;2550.0;0.001%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;IAG;ACAR;10.0;2442.0;9196.0;10698.0;8197.0;-99.590%;-73.445%;-14.040%;30.511%;-73.862%;30543.0;47.803%;360.0;30210.0;100470.0;127020.0;84840.0;-98.808%;-69.931%;-20.902%;49.717%;-66.462%;342900.0;32.598%;Kazakhstan;IAG;10.0;2442.0;9196.0;10698.0;8197.0;-99.590%;-73.445%;-14.040%;30.511%;-73.862%;30543.0;0.170%;360.0;30210.0;100470.0;127020.0;84840.0;-98.808%;-69.931%;-20.902%;49.717%;-66.462%;342900.0;0.129%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Kazakhstan;GT;PIOG;0.0;2132.0;4424.0;8038.0;7775.0;-100.000%;-51.808%;-44.961%;3.383%;-100.000%;22369.0;98.948%;0.0;8582.0;12740.0;33040.0;35252.0;-100.000%;-32.637%;-61.441%;-6.275%;-100.000%;89614.0;99.501%;Kazakhstan;GT;0.0;2132.0;4424.0;8038.0;7775.0;-100.000%;-51.808%;-44.961%;3.383%;-100.000%;22369.0;0.124%;0.0;8582.0;12740.0;33040.0;35252.0;-100.000%;-32.637%;-61.441%;-6.275%;-100.000%;89614.0;0.034%;Kazakhstan;4587936.0;4330487.0;3789585.0;3076629.0;2208486.0;5.945%;14.273%;23.173%;39.309%;15.746%;56208564.0;55893908.0;53516784.0;54998550.0;46093196.0;0.563%;4.442%;-2.694%;19.320%;4.048%
Ivory Coast;SL;GLIC;1001136.0;858570.0;732765.0;700332.0;637078.0;16.605%;17.169%;4.631%;9.929%;9.461%;3929881.0;60.048%;3338670.0;2855850.0;2439330.0;2232030.0;1993680.0;16.906%;17.075%;9.288%;11.955%;10.862%;12859560.0;57.043%;Ivory Coast;SL;1536252.0;1354380.0;1186725.0;1154106.0;1119467.0;13.428%;14.128%;2.826%;3.094%;6.534%;6350930.0;41.398%;7816720.0;7207820.0;6442080.0;6288210.0;6177140.0;8.448%;11.887%;2.447%;1.798%;4.821%;33931970.0;26.798%;Ivory Coast;4080416.0;3472995.0;2828971.0;2601209.0;2357529.0;17.490%;22.765%;8.756%;10.336%;11.596%;32323442.0;29432344.0;23974398.0;21121094.0;19768374.0;9.823%;22.766%;13.509%;6.843%;10.334%
Ivory Coast;SL;GLIM;468196.0;430204.0;388803.0;383384.0;391027.0;8.831%;10.648%;1.413%;-1.955%;3.668%;2061614.0;55.179%;3278490.0;3117700.0;2812770.0;2772480.0;2705550.0;5.157%;10.841%;1.453%;2.474%;3.916%;14686990.0;50.668%;Ivory Coast;SL;1536252.0;1354380.0;1186725.0;1154106.0;1119467.0;13.428%;14.128%;2.826%;3.094%;6.534%;6350930.0;41.398%;7816720.0;7207820.0;6442080.0;6288210.0;6177140.0;8.448%;11.887%;2.447%;1.798%;4.821%;33931970.0;26.798%;Ivory Coast;4080416.0;3472995.0;2828971.0;2601209.0;2357529.0;17.490%;22.765%;8.756%;10.336%;11.596%;32323442.0;29432344.0;23974398.0;21121094.0;19768374.0;9.823%;22.766%;13.509%;6.843%;10.334%
Ivory Coast;SL;GLIB;55336.0;54503.0;54516.0;60373.0;65370.0;1.528%;-0.024%;-9.701%;-7.644%;-3.278%;290098.0;0.000%;1108540.0;1144450.0;1097380.0;1188890.0;1261330.0;-3.138%;4.289%;-7.697%;-5.743%;-2.549%;5800590.0;0.001%;Ivory Coast;SL;1536252.0;1354380.0;1186725.0;1154106.0;1119467.0;13.428%;14.128%;2.826%;3.094%;6.534%;6350930.0;41.398%;7816720.0;7207820.0;6442080.0;6288210.0;6177140.0;8.448%;11.887%;2.447%;1.798%;4.821%;33931970.0;26.798%;Ivory Coast;4080416.0;3472995.0;2828971.0;2601209.0;2357529.0;17.490%;22.765%;8.756%;10.336%;11.596%;32323442.0;29432344.0;23974398.0;21121094.0;19768374.0;9.823%;22.766%;13.509%;6.843%;10.334%
